TITLE     = "JHU-Axial Pump Data-Midspan | JHU-Axial Pump Data-Midspan | JHU-Axial Pump Data-Midspan | JHU-Axial Pump Data-Midspan | JHU-Axial Pump Data-Midspan | JHU-Axial Pump Data-Midspan | JHU-Axial Pump Data-Midspan | JHU-Axial Pump Data-Midspan | JHU-Axial Pump D"
VARIABLES = "x/Ls"
"y/Ls"
"u/Utip"
"v/Utip"
"uu/Utip2"
"vv/Utip2"
"blade"
ZONE T="data phase01"
 I=257, J=61, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE )
 2.0938E-001 -9.2793E-002 4.8500E-001 7.2499E-002 5.7724E-004 8.2758E-004 0.0000E+000
 2.1317E-001 -9.2793E-002 4.8441E-001 6.8352E-002 5.7172E-004 7.3811E-004 0.0000E+000
 2.1695E-001 -9.2793E-002 4.8349E-001 6.4681E-002 5.3660E-004 7.0389E-004 0.0000E+000
 2.2073E-001 -9.2793E-002 4.8150E-001 5.9708E-002 4.5934E-004 6.8796E-004 0.0000E+000
 2.2452E-001 -9.2793E-002 4.7900E-001 5.5881E-002 4.4042E-004 6.4601E-004 0.0000E+000
 2.2830E-001 -9.2793E-002 4.7878E-001 5.2037E-002 4.1510E-004 6.1689E-004 0.0000E+000
 2.3208E-001 -9.2793E-002 4.8001E-001 4.8132E-002 3.7154E-004 5.5853E-004 0.0000E+000
 2.3587E-001 -9.2793E-002 4.8084E-001 4.3154E-002 4.5007E-004 5.0678E-004 0.0000E+000
 2.3965E-001 -9.2793E-002 4.7933E-001 4.0611E-002 5.1192E-004 5.0641E-004 0.0000E+000
 2.4343E-001 -9.2793E-002 4.7708E-001 3.8582E-002 4.7498E-004 4.8445E-004 0.0000E+000
 2.4722E-001 -9.2793E-002 4.7516E-001 3.6172E-002 4.4398E-004 4.2914E-004 0.0000E+000
 2.5100E-001 -9.2793E-002 4.7380E-001 3.3393E-002 3.7527E-004 3.7869E-004 0.0000E+000
 2.5478E-001 -9.2793E-002 4.7196E-001 3.1219E-002 3.2684E-004 3.5569E-004 0.0000E+000
 2.5857E-001 -9.2793E-002 4.7009E-001 3.0014E-002 3.1096E-004 3.5303E-004 0.0000E+000
